VCD info: dumpfile mips.vcd opened for output.
  cycle |  pc      |  inst    d f ra rb rd |  alu_a    alu_b   |  alu_q    ram_din | dst  reg_din
  xxxxx | xxxxxxxx | xxxxxxxx x x  x  x  x | xxxxxxxx xxxxxxxx | 00000000 xxxxxxxx |  x  xxxxxxxx
  0051f | 0040008c | 1180fff8 0 0 12  0  0 | 00000000 00003000 | 00000000 00000000 |  9  00003c00
  00520 | 00400090 | 00000000 0 0  0  0  0 | 00004c22 fffffff8 | 00006000 00003000 |  0  00000000
  00521 | 00400094 | 318d0001 0 0 12  0 13 | 00000000 00000000 | 00000000 00000000 | 11  00006000
  00522 | 00400098 | 200e0001 0 0  0  0 14 | 00004c22 00000001 | 00000000 00000000 |  0  00000000
  00523 | 0040009c | 15ae0002 1 0 13 14  0 | 00000000 00000001 | 00000000 00000000 |  0  00000000
  00524 | 0040009c | 15ae0002 0 1 13 14  0 | 00000000 00000000 | 00000001 00000000 | 13  00000000
  00525 | 004000a4 | 000c6042 0 0  0 12 12 | 00000000 00000002 | 00000000 00000000 | 14  00000001
  00526 | 004000a8 | 08100022 0 0  0  0  0 | 00000000 00004c22 | 00000000 00000001 |  0  00000000
  00527 | 00400088 | 000b5840 0 0  0 11 11 | 00000000 00000022 | 00002611 00004c22 |  0  00000000
  00528 | 0040008c | 1180fff8 0 0 12  0  0 | 00000000 00006000 | 00000000 00000000 | 12  00002611
  00529 | 00400090 | 00000000 0 0  0  0  0 | 00002611 fffffff8 | 0000c000 00006000 |  0  00000000
  0052a | 00400094 | 318d0001 0 0 12  0 13 | 00000000 00000000 | 00000000 00000000 | 11  0000c000
  0052b | 00400098 | 200e0001 0 0  0  0 14 | 00002611 00000001 | 00000000 00000000 |  0  00000000
  0052c | 0040009c | 15ae0002 1 0 13 14  0 | 00000000 00000001 | 00000001 00000000 |  0  00000000
  0052d | 0040009c | 15ae0002 0 1 13 14  0 | 00000000 00000000 | 00000001 00000000 | 13  00000001
  0052e | 004000a0 | 000c6042 0 0  0 12 12 | 00000001 00000002 | 00000000 00000000 | 14  00000001
  0052f | 004000a4 | 012b4820 0 0  9 11  9 | 00000000 00002611 | 00000000 00000001 |  0  00000000
  00530 | 004000a8 | 08100022 0 0  0  0  0 | 00003c00 0000c000 | 00001308 00002611 |  0  00000000
  00531 | 00400088 | 000b5840 0 0  0 11 11 | 00000000 00000022 | 0000fc00 0000c000 | 12  00001308
  00532 | 0040008c | 1180fff8 0 0 12  0  0 | 00000000 0000c000 | 00000000 00000000 |  9  0000fc00
  00533 | 00400090 | 00000000 0 0  0  0  0 | 00001308 fffffff8 | 00018000 0000c000 |  0  00000000
  00534 | 00400094 | 318d0001 0 0 12  0 13 | 00000000 00000000 | 00000000 00000000 | 11  00018000
  00535 | 00400098 | 200e0001 0 0  0  0 14 | 00001308 00000001 | 00000000 00000000 |  0  00000000
  00536 | 0040009c | 15ae0002 1 0 13 14  0 | 00000000 00000001 | 00000000 00000000 |  0  00000000
  00537 | 0040009c | 15ae0002 0 1 13 14  0 | 00000000 00000000 | 00000001 00000000 | 13  00000000
  00538 | 004000a4 | 000c6042 0 0  0 12 12 | 00000000 00000002 | 00000000 00000000 | 14  00000001
  00539 | 004000a8 | 08100022 0 0  0  0  0 | 00000000 00001308 | 00000000 00000001 |  0  00000000
  0053a | 00400088 | 000b5840 0 0  0 11 11 | 00000000 00000022 | 00000984 00001308 |  0  00000000
  0053b | 0040008c | 1180fff8 0 0 12  0  0 | 00000000 00018000 | 00000000 00000000 | 12  00000984
  0053c | 00400090 | 00000000 0 0  0  0  0 | 00000984 fffffff8 | 00030000 00018000 |  0  00000000
  0053d | 00400094 | 318d0001 0 0 12  0 13 | 00000000 00000000 | 00000000 00000000 | 11  00030000
  0053e | 00400098 | 200e0001 0 0  0  0 14 | 00000984 00000001 | 00000000 00000000 |  0  00000000
  0053f | 0040009c | 15ae0002 1 0 13 14  0 | 00000000 00000001 | 00000000 00000000 |  0  00000000
  00540 | 0040009c | 15ae0002 0 1 13 14  0 | 00000000 00000000 | 00000001 00000000 | 13  00000000
  00541 | 004000a4 | 000c6042 0 0  0 12 12 | 00000000 00000002 | 00000000 00000000 | 14  00000001
  00542 | 004000a8 | 08100022 0 0  0  0  0 | 00000000 00000984 | 00000000 00000001 |  0  00000000
  00543 | 00400088 | 000b5840 0 0  0 11 11 | 00000000 00000022 | 000004c2 00000984 |  0  00000000
  00544 | 0040008c | 1180fff8 0 0 12  0  0 | 00000000 00030000 | 00000000 00000000 | 12  000004c2
  00545 | 00400090 | 00000000 0 0  0  0  0 | 000004c2 fffffff8 | 00060000 00030000 |  0  00000000
  00546 | 00400094 | 318d0001 0 0 12  0 13 | 00000000 00000000 | 00000000 00000000 | 11  00060000
  00547 | 00400098 | 200e0001 0 0  0  0 14 | 000004c2 00000001 | 00000000 00000000 |  0  00000000
  00548 | 0040009c | 15ae0002 1 0 13 14  0 | 00000000 00000001 | 00000000 00000000 |  0  00000000
  00549 | 0040009c | 15ae0002 0 1 13 14  0 | 00000000 00000000 | 00000001 00000000 | 13  00000000
  0054a | 004000a4 | 000c6042 0 0  0 12 12 | 00000000 00000002 | 00000000 00000000 | 14  00000001
  0054b | 004000a8 | 08100022 0 0  0  0  0 | 00000000 000004c2 | 00000000 00000001 |  0  00000000
  0054c | 00400088 | 000b5840 0 0  0 11 11 | 00000000 00000022 | 00000261 000004c2 |  0  00000000
  0054d | 0040008c | 1180fff8 0 0 12  0  0 | 00000000 00060000 | 00000000 00000000 | 12  00000261
  0054e | 00400090 | 00000000 0 0  0  0  0 | 00000261 fffffff8 | 000c0000 00060000 |  0  00000000
  0054f | 00400094 | 318d0001 0 0 12  0 13 | 00000000 00000000 | 00000000 00000000 | 11  000c0000
  00550 | 00400098 | 200e0001 0 0  0  0 14 | 00000261 00000001 | 00000000 00000000 |  0  00000000
  00551 | 0040009c | 15ae0002 1 0 13 14  0 | 00000000 00000001 | 00000001 00000000 |  0  00000000
  00552 | 0040009c | 15ae0002 0 1 13 14  0 | 00000000 00000000 | 00000001 00000000 | 13  00000001
  00553 | 004000a0 | 000c6042 0 0  0 12 12 | 00000001 00000002 | 00000000 00000000 | 14  00000001
  00554 | 004000a4 | 012b4820 0 0  9 11  9 | 00000000 00000261 | 00000000 00000001 |  0  00000000
  00555 | 004000a8 | 08100022 0 0  0  0  0 | 0000fc00 000c0000 | 00000130 00000261 |  0  00000000
  00556 | 00400088 | 000b5840 0 0  0 11 11 | 00000000 00000022 | 000cfc00 000c0000 | 12  00000130
  00557 | 0040008c | 1180fff8 0 0 12  0  0 | 00000000 000c0000 | 00000000 00000000 |  9  000cfc00
  00558 | 00400090 | 00000000 0 0  0  0  0 | 00000130 fffffff8 | 00180000 000c0000 |  0  00000000
  00559 | 00400094 | 318d0001 0 0 12  0 13 | 00000000 00000000 | 00000000 00000000 | 11  00180000
  0055a | 00400098 | 200e0001 0 0  0  0 14 | 00000130 00000001 | 00000000 00000000 |  0  00000000
  0055b | 0040009c | 15ae0002 1 0 13 14  0 | 00000000 00000001 | 00000000 00000000 |  0  00000000
  0055c | 0040009c | 15ae0002 0 1 13 14  0 | 00000000 00000000 | 00000001 00000000 | 13  00000000
  0055d | 004000a4 | 000c6042 0 0  0 12 12 | 00000000 00000002 | 00000000 00000000 | 14  00000001
  0055e | 004000a8 | 08100022 0 0  0  0  0 | 00000000 00000130 | 00000000 00000001 |  0  00000000
  0055f | 00400088 | 000b5840 0 0  0 11 11 | 00000000 00000022 | 00000098 00000130 |  0  00000000
  00560 | 0040008c | 1180fff8 0 0 12  0  0 | 00000000 00180000 | 00000000 00000000 | 12  00000098
  00561 | 00400090 | 00000000 0 0  0  0  0 | 00000098 fffffff8 | 00300000 00180000 |  0  00000000
  00562 | 00400094 | 318d0001 0 0 12  0 13 | 00000000 00000000 | 00000000 00000000 | 11  00300000
  00563 | 00400098 | 200e0001 0 0  0  0 14 | 00000098 00000001 | 00000000 00000000 |  0  00000000
  00564 | 0040009c | 15ae0002 1 0 13 14  0 | 00000000 00000001 | 00000000 00000000 |  0  00000000
  00565 | 0040009c | 15ae0002 0 1 13 14  0 | 00000000 00000000 | 00000001 00000000 | 13  00000000
  00566 | 004000a4 | 000c6042 0 0  0 12 12 | 00000000 00000002 | 00000000 00000000 | 14  00000001
  00567 | 004000a8 | 08100022 0 0  0  0  0 | 00000000 00000098 | 00000000 00000001 |  0  00000000
  00568 | 00400088 | 000b5840 0 0  0 11 11 | 00000000 00000022 | 0000004c 00000098 |  0  00000000
  00569 | 0040008c | 1180fff8 0 0 12  0  0 | 00000000 00300000 | 00000000 00000000 | 12  0000004c
  0056a | 00400090 | 00000000 0 0  0  0  0 | 0000004c fffffff8 | 00600000 00300000 |  0  00000000
  0056b | 00400094 | 318d0001 0 0 12  0 13 | 00000000 00000000 | 00000000 00000000 | 11  00600000
  0056c | 00400098 | 200e0001 0 0  0  0 14 | 0000004c 00000001 | 00000000 00000000 |  0  00000000
  0056d | 0040009c | 15ae0002 1 0 13 14  0 | 00000000 00000001 | 00000000 00000000 |  0  00000000
  0056e | 0040009c | 15ae0002 0 1 13 14  0 | 00000000 00000000 | 00000001 00000000 | 13  00000000
  0056f | 004000a4 | 000c6042 0 0  0 12 12 | 00000000 00000002 | 00000000 00000000 | 14  00000001
  00570 | 004000a8 | 08100022 0 0  0  0  0 | 00000000 0000004c | 00000000 00000001 |  0  00000000
  00571 | 00400088 | 000b5840 0 0  0 11 11 | 00000000 00000022 | 00000026 0000004c |  0  00000000
  00572 | 0040008c | 1180fff8 0 0 12  0  0 | 00000000 00600000 | 00000000 00000000 | 12  00000026
  00573 | 00400090 | 00000000 0 0  0  0  0 | 00000026 fffffff8 | 00c00000 00600000 |  0  00000000
  00574 | 00400094 | 318d0001 0 0 12  0 13 | 00000000 00000000 | 00000000 00000000 | 11  00c00000
  00575 | 00400098 | 200e0001 0 0  0  0 14 | 00000026 00000001 | 00000000 00000000 |  0  00000000
  00576 | 0040009c | 15ae0002 1 0 13 14  0 | 00000000 00000001 | 00000000 00000000 |  0  00000000
  00577 | 0040009c | 15ae0002 0 1 13 14  0 | 00000000 00000000 | 00000001 00000000 | 13  00000000
  00578 | 004000a4 | 000c6042 0 0  0 12 12 | 00000000 00000002 | 00000000 00000000 | 14  00000001
  00579 | 004000a8 | 08100022 0 0  0  0  0 | 00000000 00000026 | 00000000 00000001 |  0  00000000
  0057a | 00400088 | 000b5840 0 0  0 11 11 | 00000000 00000022 | 00000013 00000026 |  0  00000000
  0057b | 0040008c | 1180fff8 0 0 12  0  0 | 00000000 00c00000 | 00000000 00000000 | 12  00000013
  0057c | 00400090 | 00000000 0 0  0  0  0 | 00000013 fffffff8 | 01800000 00c00000 |  0  00000000
  0057d | 00400094 | 318d0001 0 0 12  0 13 | 00000000 00000000 | 00000000 00000000 | 11  01800000
  0057e | 00400098 | 200e0001 0 0  0  0 14 | 00000013 00000001 | 00000000 00000000 |  0  00000000
  0057f | 0040009c | 15ae0002 1 0 13 14  0 | 00000000 00000001 | 00000001 00000000 |  0  00000000
  00580 | 0040009c | 15ae0002 0 1 13 14  0 | 00000000 00000000 | 00000001 00000000 | 13  00000001
  00581 | 004000a0 | 000c6042 0 0  0 12 12 | 00000001 00000002 | 00000000 00000000 | 14  00000001
  00582 | 004000a4 | 012b4820 0 0  9 11  9 | 00000000 00000013 | 00000000 00000001 |  0  00000000
  00583 | 004000a8 | 08100022 0 0  0  0  0 | 000cfc00 01800000 | 00000009 00000013 |  0  00000000
  00584 | 00400088 | 000b5840 0 0  0 11 11 | 00000000 00000022 | 018cfc00 01800000 | 12  00000009
  00585 | 0040008c | 1180fff8 0 0 12  0  0 | 00000000 01800000 | 00000000 00000000 |  9  018cfc00
  00586 | 00400090 | 00000000 0 0  0  0  0 | 00000009 fffffff8 | 03000000 01800000 |  0  00000000
  00587 | 00400094 | 318d0001 0 0 12  0 13 | 00000000 00000000 | 00000000 00000000 | 11  03000000
  00588 | 00400098 | 200e0001 0 0  0  0 14 | 00000009 00000001 | 00000000 00000000 |  0  00000000
  00589 | 0040009c | 15ae0002 1 0 13 14  0 | 00000000 00000001 | 00000001 00000000 |  0  00000000
  0058a | 0040009c | 15ae0002 0 1 13 14  0 | 00000000 00000000 | 00000001 00000000 | 13  00000001
  0058b | 004000a0 | 000c6042 0 0  0 12 12 | 00000001 00000002 | 00000000 00000000 | 14  00000001
  0058c | 004000a4 | 012b4820 0 0  9 11  9 | 00000000 00000009 | 00000000 00000001 |  0  00000000
  0058d | 004000a8 | 08100022 0 0  0  0  0 | 018cfc00 03000000 | 00000004 00000009 |  0  00000000
  0058e | 00400088 | 000b5840 0 0  0 11 11 | 00000000 00000022 | 048cfc00 03000000 | 12  00000004
  0058f | 0040008c | 1180fff8 0 0 12  0  0 | 00000000 03000000 | 00000000 00000000 |  9  048cfc00
  00590 | 00400090 | 00000000 0 0  0  0  0 | 00000004 fffffff8 | 06000000 03000000 |  0  00000000
  00591 | 00400094 | 318d0001 0 0 12  0 13 | 00000000 00000000 | 00000000 00000000 | 11  06000000
  00592 | 00400098 | 200e0001 0 0  0  0 14 | 00000004 00000001 | 00000000 00000000 |  0  00000000
  00593 | 0040009c | 15ae0002 1 0 13 14  0 | 00000000 00000001 | 00000000 00000000 |  0  00000000
  00594 | 0040009c | 15ae0002 0 1 13 14  0 | 00000000 00000000 | 00000001 00000000 | 13  00000000
  00595 | 004000a4 | 000c6042 0 0  0 12 12 | 00000000 00000002 | 00000000 00000000 | 14  00000001
  00596 | 004000a8 | 08100022 0 0  0  0  0 | 00000000 00000004 | 00000000 00000001 |  0  00000000
  00597 | 00400088 | 000b5840 0 0  0 11 11 | 00000000 00000022 | 00000002 00000004 |  0  00000000
  00598 | 0040008c | 1180fff8 0 0 12  0  0 | 00000000 06000000 | 00000000 00000000 | 12  00000002
  00599 | 00400090 | 00000000 0 0  0  0  0 | 00000002 fffffff8 | 0c000000 06000000 |  0  00000000
  0059a | 00400094 | 318d0001 0 0 12  0 13 | 00000000 00000000 | 00000000 00000000 | 11  0c000000
  0059b | 00400098 | 200e0001 0 0  0  0 14 | 00000002 00000001 | 00000000 00000000 |  0  00000000
  0059c | 0040009c | 15ae0002 1 0 13 14  0 | 00000000 00000001 | 00000000 00000000 |  0  00000000
  0059d | 0040009c | 15ae0002 0 1 13 14  0 | 00000000 00000000 | 00000001 00000000 | 13  00000000
  0059e | 004000a4 | 000c6042 0 0  0 12 12 | 00000000 00000002 | 00000000 00000000 | 14  00000001
  0059f | 004000a8 | 08100022 0 0  0  0  0 | 00000000 00000002 | 00000000 00000001 |  0  00000000
  005a0 | 00400088 | 000b5840 0 0  0 11 11 | 00000000 00000022 | 00000001 00000002 |  0  00000000
  005a1 | 0040008c | 1180fff8 0 0 12  0  0 | 00000000 0c000000 | 00000000 00000000 | 12  00000001
  005a2 | 00400090 | 00000000 0 0  0  0  0 | 00000001 fffffff8 | 18000000 0c000000 |  0  00000000
  005a3 | 00400094 | 318d0001 0 0 12  0 13 | 00000000 00000000 | 00000000 00000000 | 11  18000000
  005a4 | 00400098 | 200e0001 0 0  0  0 14 | 00000001 00000001 | 00000000 00000000 |  0  00000000
  005a5 | 0040009c | 15ae0002 1 0 13 14  0 | 00000000 00000001 | 00000001 00000000 |  0  00000000
  005a6 | 0040009c | 15ae0002 0 1 13 14  0 | 00000000 00000000 | 00000001 00000000 | 13  00000001
  005a7 | 004000a0 | 000c6042 0 0  0 12 12 | 00000001 00000002 | 00000000 00000000 | 14  00000001
  005a8 | 004000a4 | 012b4820 0 0  9 11  9 | 00000000 00000001 | 00000000 00000001 |  0  00000000
  005a9 | 004000a8 | 08100022 0 0  0  0  0 | 048cfc00 18000000 | 00000000 00000001 |  0  00000000
  005aa | 00400088 | 000b5840 0 0  0 11 11 | 00000000 00000022 | 1c8cfc00 18000000 | 12  00000000
  005ab | 0040008c | 1180fff8 0 0 12  0  0 | 00000000 18000000 | 00000000 00000000 |  9  1c8cfc00
  005ac | 0040006c | 00000000 0 0  0  0  0 | 00000000 fffffff8 | 30000000 18000000 |  0  00000000
  005ad | 00400070 | 8fbf0004 0 0 29  0 31 | 00000000 00000000 | 00000000 00000000 | 11  30000000
  005ae | 00400074 | 8fb00000 0 0 29  0 16 | 10017fec 00000004 | 00000000 00000000 |  0  00000000
  005af | 00400078 | 03e00008 1 0 31  0  0 | 10017fec 00000000 | 10017ff0 00000000 |  0  00000000
  005b0 | 00400078 | 03e00008 0 0 31  0  0 | 00000000 00000000 | 10017fec 00000000 | 31  00400064
  005b1 | 00400064 | 23bd0008 0 0 29  0 29 | 00400064 00000000 | 00000000 00000000 | 16  0000000d
  005b2 | 00400068 | 0810001f 0 0  0  0  0 | 10017fec 00000008 | 00000000 00000000 |  0  00000000
  005b3 | 0040007c | 00000000 0 0  0  0  0 | 00000000 0000001f | 10017ff4 00000000 |  0  00000000
  005b4 | 00400080 | 220b0000 0 0 16  0 11 | 00000000 00000000 | 00000000 00000000 | 29  10017ff4
  005b5 | 00400084 | 212c0000 0 0  9  0 12 | 0000000d 00000000 | 00000000 00000000 |  0  00000000
  005b6 | 00400088 | 20090000 0 0  0  0  9 | 1c8cfc00 00000000 | 0000000d 00000000 |  0  00000000
  005b7 | 0040008c | 1180fff8 0 1 12  0  0 | 00000000 00000000 | 1c8cfc00 00000000 | 11  0000000d
  005b8 | 00400090 | 00000000 0 0  0  0  0 | 1c8cfc00 fffffff8 | 00000000 00000000 | 12  1c8cfc00
  005b9 | 00400094 | 318d0001 0 0 12  0 13 | 00000000 00000000 | 00000000 00000000 |  9  00000000
  005ba | 00400098 | 200e0001 0 0  0  0 14 | 1c8cfc00 00000001 | 00000000 00000000 |  0  00000000
  005bb | 0040009c | 15ae0002 1 0 13 14  0 | 00000000 00000001 | 00000000 00000000 |  0  00000000
  005bc | 0040009c | 15ae0002 0 1 13 14  0 | 00000000 00000000 | 00000001 00000000 | 13  00000000
  005bd | 004000a4 | 000c6042 0 0  0 12 12 | 00000000 00000002 | 00000000 00000000 | 14  00000001
  005be | 004000a8 | 08100022 0 0  0  0  0 | 00000000 1c8cfc00 | 00000000 00000001 |  0  00000000
  005bf | 00400088 | 000b5840 0 0  0 11 11 | 00000000 00000022 | 0e467e00 1c8cfc00 |  0  00000000
  005c0 | 0040008c | 1180fff8 0 0 12  0  0 | 00000000 0000000d | 00000000 00000000 | 12  0e467e00
  005c1 | 00400090 | 00000000 0 0  0  0  0 | 0e467e00 fffffff8 | 0000001a 0000000d |  0  00000000
  005c2 | 00400094 | 318d0001 0 0 12  0 13 | 00000000 00000000 | 00000000 00000000 | 11  0000001a
  005c3 | 00400098 | 200e0001 0 0  0  0 14 | 0e467e00 00000001 | 00000000 00000000 |  0  00000000
  005c4 | 0040009c | 15ae0002 1 0 13 14  0 | 00000000 00000001 | 00000000 00000000 |  0  00000000
  005c5 | 0040009c | 15ae0002 0 1 13 14  0 | 00000000 00000000 | 00000001 00000000 | 13  00000000
  005c6 | 004000a4 | 000c6042 0 0  0 12 12 | 00000000 00000002 | 00000000 00000000 | 14  00000001
  005c7 | 004000a8 | 08100022 0 0  0  0  0 | 00000000 0e467e00 | 00000000 00000001 |  0  00000000
  005c8 | 00400088 | 000b5840 0 0  0 11 11 | 00000000 00000022 | 07233f00 0e467e00 |  0  00000000
  005c9 | 0040008c | 1180fff8 0 0 12  0  0 | 00000000 0000001a | 00000000 00000000 | 12  07233f00
  005ca | 00400090 | 00000000 0 0  0  0  0 | 07233f00 fffffff8 | 00000034 0000001a |  0  00000000
  005cb | 00400094 | 318d0001 0 0 12  0 13 | 00000000 00000000 | 00000000 00000000 | 11  00000034
  005cc | 00400098 | 200e0001 0 0  0  0 14 | 07233f00 00000001 | 00000000 00000000 |  0  00000000
  005cd | 0040009c | 15ae0002 1 0 13 14  0 | 00000000 00000001 | 00000000 00000000 |  0  00000000
  005ce | 0040009c | 15ae0002 0 1 13 14  0 | 00000000 00000000 | 00000001 00000000 | 13  00000000
  005cf | 004000a4 | 000c6042 0 0  0 12 12 | 00000000 00000002 | 00000000 00000000 | 14  00000001
  005d0 | 004000a8 | 08100022 0 0  0  0  0 | 00000000 07233f00 | 00000000 00000001 |  0  00000000
  005d1 | 00400088 | 000b5840 0 0  0 11 11 | 00000000 00000022 | 03919f80 07233f00 |  0  00000000
  005d2 | 0040008c | 1180fff8 0 0 12  0  0 | 00000000 00000034 | 00000000 00000000 | 12  03919f80
  005d3 | 00400090 | 00000000 0 0  0  0  0 | 03919f80 fffffff8 | 00000068 00000034 |  0  00000000
  005d4 | 00400094 | 318d0001 0 0 12  0 13 | 00000000 00000000 | 00000000 00000000 | 11  00000068
  005d5 | 00400098 | 200e0001 0 0  0  0 14 | 03919f80 00000001 | 00000000 00000000 |  0  00000000
  005d6 | 0040009c | 15ae0002 1 0 13 14  0 | 00000000 00000001 | 00000000 00000000 |  0  00000000
  005d7 | 0040009c | 15ae0002 0 1 13 14  0 | 00000000 00000000 | 00000001 00000000 | 13  00000000
  005d8 | 004000a4 | 000c6042 0 0  0 12 12 | 00000000 00000002 | 00000000 00000000 | 14  00000001
  005d9 | 004000a8 | 08100022 0 0  0  0  0 | 00000000 03919f80 | 00000000 00000001 |  0  00000000
  005da | 00400088 | 000b5840 0 0  0 11 11 | 00000000 00000022 | 01c8cfc0 03919f80 |  0  00000000
  005db | 0040008c | 1180fff8 0 0 12  0  0 | 00000000 00000068 | 00000000 00000000 | 12  01c8cfc0
  005dc | 00400090 | 00000000 0 0  0  0  0 | 01c8cfc0 fffffff8 | 000000d0 00000068 |  0  00000000
  005dd | 00400094 | 318d0001 0 0 12  0 13 | 00000000 00000000 | 00000000 00000000 | 11  000000d0
  005de | 00400098 | 200e0001 0 0  0  0 14 | 01c8cfc0 00000001 | 00000000 00000000 |  0  00000000
  005df | 0040009c | 15ae0002 1 0 13 14  0 | 00000000 00000001 | 00000000 00000000 |  0  00000000
  005e0 | 0040009c | 15ae0002 0 1 13 14  0 | 00000000 00000000 | 00000001 00000000 | 13  00000000
  005e1 | 004000a4 | 000c6042 0 0  0 12 12 | 00000000 00000002 | 00000000 00000000 | 14  00000001
  005e2 | 004000a8 | 08100022 0 0  0  0  0 | 00000000 01c8cfc0 | 00000000 00000001 |  0  00000000
  005e3 | 00400088 | 000b5840 0 0  0 11 11 | 00000000 00000022 | 00e467e0 01c8cfc0 |  0  00000000
  005e4 | 0040008c | 1180fff8 0 0 12  0  0 | 00000000 000000d0 | 00000000 00000000 | 12  00e467e0
  005e5 | 00400090 | 00000000 0 0  0  0  0 | 00e467e0 fffffff8 | 000001a0 000000d0 |  0  00000000
  005e6 | 00400094 | 318d0001 0 0 12  0 13 | 00000000 00000000 | 00000000 00000000 | 11  000001a0
  005e7 | 00400098 | 200e0001 0 0  0  0 14 | 00e467e0 00000001 | 00000000 00000000 |  0  00000000
  005e8 | 0040009c | 15ae0002 1 0 13 14  0 | 00000000 00000001 | 00000000 00000000 |  0  00000000
  005e9 | 0040009c | 15ae0002 0 1 13 14  0 | 00000000 00000000 | 00000001 00000000 | 13  00000000
  005ea | 004000a4 | 000c6042 0 0  0 12 12 | 00000000 00000002 | 00000000 00000000 | 14  00000001
  005eb | 004000a8 | 08100022 0 0  0  0  0 | 00000000 00e467e0 | 00000000 00000001 |  0  00000000
  005ec | 00400088 | 000b5840 0 0  0 11 11 | 00000000 00000022 | 007233f0 00e467e0 |  0  00000000
  005ed | 0040008c | 1180fff8 0 0 12  0  0 | 00000000 000001a0 | 00000000 00000000 | 12  007233f0
  005ee | 00400090 | 00000000 0 0  0  0  0 | 007233f0 fffffff8 | 00000340 000001a0 |  0  00000000
  005ef | 00400094 | 318d0001 0 0 12  0 13 | 00000000 00000000 | 00000000 00000000 | 11  00000340
  005f0 | 00400098 | 200e0001 0 0  0  0 14 | 007233f0 00000001 | 00000000 00000000 |  0  00000000
  005f1 | 0040009c | 15ae0002 1 0 13 14  0 | 00000000 00000001 | 00000000 00000000 |  0  00000000
  005f2 | 0040009c | 15ae0002 0 1 13 14  0 | 00000000 00000000 | 00000001 00000000 | 13  00000000
  005f3 | 004000a4 | 000c6042 0 0  0 12 12 | 00000000 00000002 | 00000000 00000000 | 14  00000001
  005f4 | 004000a8 | 08100022 0 0  0  0  0 | 00000000 007233f0 | 00000000 00000001 |  0  00000000
  005f5 | 00400088 | 000b5840 0 0  0 11 11 | 00000000 00000022 | 003919f8 007233f0 |  0  00000000
  005f6 | 0040008c | 1180fff8 0 0 12  0  0 | 00000000 00000340 | 00000000 00000000 | 12  003919f8
  005f7 | 00400090 | 00000000 0 0  0  0  0 | 003919f8 fffffff8 | 00000680 00000340 |  0  00000000
  005f8 | 00400094 | 318d0001 0 0 12  0 13 | 00000000 00000000 | 00000000 00000000 | 11  00000680
  005f9 | 00400098 | 200e0001 0 0  0  0 14 | 003919f8 00000001 | 00000000 00000000 |  0  00000000
  005fa | 0040009c | 15ae0002 1 0 13 14  0 | 00000000 00000001 | 00000000 00000000 |  0  00000000
  005fb | 0040009c | 15ae0002 0 1 13 14  0 | 00000000 00000000 | 00000001 00000000 | 13  00000000
  005fc | 004000a4 | 000c6042 0 0  0 12 12 | 00000000 00000002 | 00000000 00000000 | 14  00000001
  005fd | 004000a8 | 08100022 0 0  0  0  0 | 00000000 003919f8 | 00000000 00000001 |  0  00000000
  005fe | 00400088 | 000b5840 0 0  0 11 11 | 00000000 00000022 | 001c8cfc 003919f8 |  0  00000000
  005ff | 0040008c | 1180fff8 0 0 12  0  0 | 00000000 00000680 | 00000000 00000000 | 12  001c8cfc
  00600 | 00400090 | 00000000 0 0  0  0  0 | 001c8cfc fffffff8 | 00000d00 00000680 |  0  00000000
  00601 | 00400094 | 318d0001 0 0 12  0 13 | 00000000 00000000 | 00000000 00000000 | 11  00000d00
  00602 | 00400098 | 200e0001 0 0  0  0 14 | 001c8cfc 00000001 | 00000000 00000000 |  0  00000000
  00603 | 0040009c | 15ae0002 1 0 13 14  0 | 00000000 00000001 | 00000000 00000000 |  0  00000000
  00604 | 0040009c | 15ae0002 0 1 13 14  0 | 00000000 00000000 | 00000001 00000000 | 13  00000000
  00605 | 004000a4 | 000c6042 0 0  0 12 12 | 00000000 00000002 | 00000000 00000000 | 14  00000001
  00606 | 004000a8 | 08100022 0 0  0  0  0 | 00000000 001c8cfc | 00000000 00000001 |  0  00000000
  00607 | 00400088 | 000b5840 0 0  0 11 11 | 00000000 00000022 | 000e467e 001c8cfc |  0  00000000
  00608 | 0040008c | 1180fff8 0 0 12  0  0 | 00000000 00000d00 | 00000000 00000000 | 12  000e467e
  00609 | 00400090 | 00000000 0 0  0  0  0 | 000e467e fffffff8 | 00001a00 00000d00 |  0  00000000
  0060a | 00400094 | 318d0001 0 0 12  0 13 | 00000000 00000000 | 00000000 00000000 | 11  00001a00
  0060b | 00400098 | 200e0001 0 0  0  0 14 | 000e467e 00000001 | 00000000 00000000 |  0  00000000
  0060c | 0040009c | 15ae0002 1 0 13 14  0 | 00000000 00000001 | 00000000 00000000 |  0  00000000
  0060d | 0040009c | 15ae0002 0 1 13 14  0 | 00000000 00000000 | 00000001 00000000 | 13  00000000
  0060e | 004000a4 | 000c6042 0 0  0 12 12 | 00000000 00000002 | 00000000 00000000 | 14  00000001
  0060f | 004000a8 | 08100022 0 0  0  0  0 | 00000000 000e467e | 00000000 00000001 |  0  00000000
  00610 | 00400088 | 000b5840 0 0  0 11 11 | 00000000 00000022 | 0007233f 000e467e |  0  00000000
  00611 | 0040008c | 1180fff8 0 0 12  0  0 | 00000000 00001a00 | 00000000 00000000 | 12  0007233f
  00612 | 00400090 | 00000000 0 0  0  0  0 | 0007233f fffffff8 | 00003400 00001a00 |  0  00000000
